,frame,training day,mice_id,trial_index,idm_id,num_stim,tailbase_x,speed_tailbase,out_runway
13615,11102,day3,idm23_B563,idm23_16,idm23,1,111.82049900530504,-1.02836204839462,0
13616,11103,day3,idm23_B563,idm23_16,idm23,1,111.74921512350798,-0.6802237829010204,0
13617,11104,day3,idm23_B563,idm23_16,idm23,1,111.68566214563994,-0.2151871781699582,0
13618,11105,day3,idm23_B563,idm23_16,idm23,1,111.6216960067142,0.24794695504019,0
13619,11106,day3,idm23_B563,idm23_16,idm23,1,111.55914938038794,0.6929916504714775,0
13620,11107,day3,idm23_B563,idm23_16,idm23,1,111.53776084839193,1.1141073125472292,0
13621,11108,day3,idm23_B563,idm23_16,idm23,1,111.56844874212534,1.5347584390159843,0
13622,11109,day3,idm23_B563,idm23_16,idm23,1,111.60361276317973,1.7483601686865755,0
13623,11110,day3,idm23_B563,idm23_16,idm23,1,111.63519562334218,1.672409014922982,0
13624,11111,day3,idm23_B563,idm23_16,idm23,1,111.6799245171585,1.5262039411736072,0
13625,11112,day3,idm23_B563,idm23_16,idm23,1,111.75259035145888,1.3619824488379346,0
13626,11113,day3,idm23_B563,idm23_16,idm23,1,111.8302749917109,1.125073408200742,0
13627,11114,day3,idm23_B563,idm23_16,idm23,1,111.91318955155836,0.7512392772949158,0
13628,11115,day3,idm23_B563,idm23_16,idm23,1,111.9881361903183,0.3554395247405159,0
13629,11116,day3,idm23_B563,idm23_16,idm23,1,112.05879838776524,-0.0370536828272091,0
13630,11117,day3,idm23_B563,idm23_16,idm23,1,112.10773919305372,-0.4608590561768402,0
13631,11118,day3,idm23_B563,idm23_16,idm23,1,112.114999948193,-0.8920683463435685,0
13632,11119,day3,idm23_B563,idm23_16,idm23,1,112.10298978365384,-1.2936377739601048,0
13633,11120,day3,idm23_B563,idm23_16,idm23,1,112.08619523997018,-1.5846871030260052,0
13634,11121,day3,idm23_B563,idm23_16,idm23,1,112.05608758496354,-1.805450366607932,0
13635,11122,day3,idm23_B563,idm23_16,idm23,1,112.00802749917108,-2.0692592227039657,0
13636,11123,day3,idm23_B563,idm23_16,idm23,1,111.95909316976127,-2.316981661753635,0
13637,11124,day3,idm23_B563,idm23_16,idm23,1,111.91436945664788,-2.5138062683064466,0
13638,11125,day3,idm23_B563,idm23_16,idm23,1,111.85060147960876,-2.7255969255967325,0
13639,11126,day3,idm23_B563,idm23_16,idm23,1,111.77995352909484,-2.964223075265196,0
13640,11127,day3,idm23_B563,idm23_16,idm23,1,111.70042067307692,-3.075610917837346,0
13641,11128,day3,idm23_B563,idm23_16,idm23,1,111.61520976666117,-3.1453859751099764,0
13642,11129,day3,idm23_B563,idm23_16,idm23,1,111.53093527229775,-3.1271554351736564,0
13643,11130,day3,idm23_B563,idm23_16,idm23,1,111.4297134035146,-3.0841986083584225,0
13644,11131,day3,idm23_B563,idm23_16,idm23,1,111.32363074021885,-3.044807556807519,0
13645,11132,day3,idm23_B563,idm23_16,idm23,1,111.21901551102454,-2.903823753372402,0
13646,11133,day3,idm23_B563,idm23_16,idm23,1,111.11428630636604,-2.711872431725599,0
13647,11134,day3,idm23_B563,idm23_16,idm23,1,111.00314857219828,-2.5027347831177003,0
13648,11135,day3,idm23_B563,idm23_16,idm23,1,110.9023398644728,-2.313559909536828,0
13649,11136,day3,idm23_B563,idm23_16,idm23,1,110.80778556034484,-2.118068507925184,0
13650,11137,day3,idm23_B563,idm23_16,idm23,1,110.73625170963196,-1.871350616624694,0
13651,11138,day3,idm23_B563,idm23_16,idm23,1,110.670252144811,-1.6414384184140185,0
13652,11139,day3,idm23_B563,idm23_16,idm23,1,110.60099132750332,-1.6248354993114489,0
13653,11140,day3,idm23_B563,idm23_16,idm23,1,110.5501038730935,-1.6624902472542744,0
13654,11141,day3,idm23_B563,idm23_16,idm23,1,110.51026944835876,-1.752028056529603,0
13655,11142,day3,idm23_B563,idm23_16,idm23,1,110.48497596153848,-1.888831698755332,0
