Unnamed: 0.1,Unnamed: 0,training day,DoB,exp_date,exp_name,mice_id,gender,total_trial,time_stim_begin,num_stim,num_enter,contrast,distance,comment,num_exp,exp_starttime,timestamp,latency_to_maxSpeed,fled_allover_duration,mean_speed,max_instance_speed2safezone,max_instance_speed2water,max_instance_speed_before,mean_speed_before,speed_var_before,pause_times_before,coefficiency_speed,index_max_frequency,duration_high_speed,longest_immobile_duration,first_immobile_start,total_immobile_duration,x_loc_looming,x_loc_off,x_loc_end,x_loc_exit,x_loc_distance_duration_high_speed,x_loc_fled_end,exit_idx,enter_idx,trial_end_idx,back_to_track_idx,duration_reward,furthest_loc,furthest_idx,nearest_back_loc,nearest_back_idx,furthest_loc_after_esc,nearest_back_loc_after_esc,reach_safe_idx,neck_nose_angle_at_looming,tailbase_nose_angle_at_looming,x_loc_immobile,max_speedS,nPeriodS,speed_fold,escape_distance,escape_max_acc,escape_acc_var,nPeriodW,durationsM,sum_duration_lsM,latency_to_first_escape,back_idx_after_flee,fastest_escape_start,freeze_start,first_freeze_duration,freeze_end,duration_between_escape_and_freeze,binary_occasion,trial_recheck,idm_id,trial_index,manual_label,stim_omit,unsure,comment_y,isDefensive,whichDecision_new,ignore_probability,escape_probability,freeze_probability,freeze_escape_probability,x_loc_off_to_sz,x_loc_end_to_sz,x_loc_exit_to_sz,x_loc_change,distance_under_threat,distance_fled_new,exit_time_after_looming,end_time_after_looming,reach_safe_time_after_looming,escape_to_reach_safe_time,decision_latency,first_decision,decision_latency_new,social_rank,decision_corrected,decision_score,speed_explore_25-50_mean,speed_explore_25-50_skewness,speed_explore_25-50_kurtosis,change_trial,phase,pair_trial,speed_explore_25-100_mean,speed_explore_25-100_skewness,speed_explore_25-100_kurtosis,time_shift,foraging_interval
92,2115,day4,20230830,20231125,test,idm25_81A3,male,3,11:37:35,3.0,1.0,1.0,0.13435224,,0,11:33:12,2023_11_25_11_37_35_870023,0.9666666666666668,1.6,5.056198176792583,87.48049210741225,3.485957970082667,-3.49031521896838,0.8337305842969293,8.352346139958671,2.0,3.405248798162744,0,0.5666666666666667,4.266666666666667,2.1333333333333333,14.533333333333331,14.240804252320956,115.44138552718832,112.72917745979775,114.7993621691258,45.81705068087388,112.28327176931369,900,0,389,-2,0.3666666666666666,115.44138552718832,539,114.78468092050733,885,112.73013588983753,112.7199985494032,345.0,89.33398852630509,73.73590262319102,114.822519479443,59.97048408556348,1,,98.74745797478552,-0.2735751429620443,0.399006086489007,0,0.0,0.0,0.3,21.0,0.3,20.0,,,,0,3,idm25,idm25_3,1.0,,,,1.0,1.0,0.0,0.9946596612708928,0.0007168458781362,0.0046234928509714,-15.44138552718832,-12.72917745979776,-14.799362169125782,98.4883732074768,101.20058127486736,98.04246751699272,20.0,2.966666666666667,1.5,1.2,0.3,1,0.3,sub,1.0,3,,,,7.0,1,idm25_3.0,,,,24,6.566666666666666
93,2118,day4,20230830,20231125,test,idm25_81A3,male,6,11:43:15,4.0,2.0,1.0,0.197050672,,0,11:33:12,2023_11_25_11_43_15_807622,2.5,1.2333333333333334,3.203991920915012,112.33286014010648,12.705771488769836,-34.60884760326399,-9.982359213486388,104.66862260052147,0.0,2.723669790900423,3,0.3666666666666666,1.3333333333333333,4.533333333333333,4.1,20.96730005077089,117.14337336289788,117.21901680620029,90.07442403535312,37.3835363413358,109.01644970314572,900,2,444,860,0.0,117.22327016329577,450,90.07442403535312,899,117.22288161057692,90.07442403535312,388.0,156.4330236439067,168.32743721326813,117.12476945872017,73.61848262569133,1,-3.669909301558,93.16237237662156,-0.1617500296513767,0.6313511459072089,8,0.0,0.0,1.933333333333333,21.0,1.933333333333333,20.0,,,,0,6,idm25,idm25_6,3.0,,,,1.0,3.0,0.0124777712750637,0.0365758735092505,0.0011826946930965,0.949763660522589,-17.14337336289788,-17.219016806200273,9.925575964646884,96.25171675542938,96.176073312127,88.04914965237484,20.0,4.8,2.933333333333333,1.0,1.933333333333333,1,20.0,sub,3.0,2,19.360130261800848,0.1609549994086151,-0.6722904331609363,7.0,1,idm25_4.0,14.22656150732453,0.130409083834339,-0.3468245685362898,24,164.71666666666667
94,2119,day4,20230830,20231125,test,idm25_81A3,male,7,11:44:24,5.0,2.0,1.0,0.040304592,,0,11:33:12,2023_11_25_11_44_24_092643,1.6,1.8333333333333333,14.38092060304084,99.45478693092456,1.5577066862398443,-0.7737661240883011,0.0750073142583576,0.0849131602824623,1.0,1.8851341423833128,0,0.4,0.8666666666666667,0.3333333333333333,1.8333333333333333,5.966204008309847,115.42627687057912,113.4988343418435,115.42627687057912,35.87728110801636,111.00073954534152,534,0,397,-2,1.3,115.42627687057912,533,115.42627687057912,533,113.51217206150532,112.9360753066976,371.0,-131.5221280898026,-119.01845322927382,113.46664922496684,56.7582021116337,1,,105.79411846130536,-0.0638681902467822,0.2518047314859979,0,0.0,0.0,1.0333333333333334,21.0,1.0333333333333334,20.0,,,,0,7,idm25,idm25_7,3.0,,,,1.0,3.0,0.0188669476139268,0.0979206044838442,0.0003493613597632,0.8828630865424657,-15.426276870579128,-13.498834341843498,-15.426276870579128,107.53263033353366,109.46007286226929,105.03453553703169,7.8,3.2333333333333334,2.3666666666666667,1.3333333333333333,1.0333333333333334,1,20.0,sub,3.0,2,0.0146866249468996,0.0,-2.0,7.0,1,idm25_5.0,0.0303407664008121,0.0596754744721522,0.3944621950960574,24,6.2444444444444445
95,2124,day4,20230830,20231125,test,idm25_81A3,male,12,11:53:43,6.0,4.0,1.0,0.044783051,,0,11:33:12,2023_11_25_11_53_43_096463,1.0666666666666669,2.0,4.5929033737870935,96.1654224507692,15.984946259784286,-5.66325241773268,-0.2026054468601302,2.530100805971973,1.0,2.561978875391856,3,0.4666666666666667,3.466666666666667,3.866666666666666,6.266666666666667,5.810968090431761,112.1211157679874,110.848838745441,97.42038554791114,41.04472727484666,109.58767238788958,900,0,375,891,0.7,113.78596703000665,526,97.42038554791114,899,112.18408850712864,97.42038554791114,354.0,17.624593438163735,-4.248282083084878,115.80927630760942,51.25360236836917,1,,102.36940482061168,-0.0683546210652951,0.5075948564768545,0,0.0,0.0,0.2666666666666666,21.0,0.2666666666666666,20.0,,,,0,12,idm25,idm25_12,1.0,,,,1.0,1.0,0.0006999198717948,0.9179085744968858,0.0008055555555555,0.0805859500757642,-12.1211157679874,-10.848838745440982,2.5796144520888595,105.03787065500924,106.31014767755563,103.77670429745784,20.0,2.5,1.8,1.5333333333333334,0.2666666666666666,1,0.2666666666666666,sub,1.0,3,,,,7.0,1,idm25_6.0,,,,24,149.65555555555557
96,2127,day4,20230830,20231125,test,idm25_81A3,male,15,12:06:39,7.0,6.0,1.0,0.197050672,,0,11:33:12,2023_11_25_12_06_39_518554,0.5666666666666667,,-0.2083799487009958,0.2082238930712146,16.21580515907354,-36.0429778626529,-18.44478390649981,131.55475667042384,1.0,6.495857726202792,7,0.0333333333333333,19.53333333333333,0.4666666666666667,19.53333333333333,18.53069388392117,15.32928806780504,15.331322141288132,15.331322141288132,0.0,,900,140,900,-1,0.0,18.53069388392117,300,15.287950429739311,330,,,900.0,-179.36844180765263,-171.04221346076895,15.331322141288132,0.0,0,,0.0,0.0,,0,19.53333333333333,19.53333333333333,20.0,-0.0333333333333333,20.0,0.4666666666666667,19.53333333333333,20.0,,0,15,idm25,idm25_15,2.0,,,,1.0,2.0,0.0574068799293004,0.0,0.9409708881577457,0.0016222319129537,84.67071193219496,84.66867785871187,84.66867785871187,-3.1993717426330366,-3.20140581611613,,20.0,20.0,20.0,0.0,0.4666666666666667,2,0.4666666666666667,sub,2.0,1,27.618180701910408,-0.1895514323461044,-1.3426926821773384,7.0,2,idm25_7.0,27.45050027702545,-0.2244851453610815,-0.9540834906622302,24,367.95
97,2129,day4,20230830,20231125,test,idm25_81A3,male,17,12:10:42,8.0,7.0,1.0,0.197050672,,0,11:33:12,2023_11_25_12_10_42_498727,16.266666666666666,,-0.4231671799359862,5.223613591749025,16.230738049546922,-36.38118600335038,-13.840351611411958,123.95256705656584,0.0,1.8057386861834008,2,0.0666666666666666,8.3,0.7666666666666667,10.233333333333333,18.420877067100463,13.040788807350385,9.033497102907756,9.033497102907756,0.0688865924703669,,900,74,900,-1,19.666666666666668,18.420877067100463,300,7.646186322685263,682,,,900.0,179.156678994388,175.4648104447168,13.024226666761647,0.0,0,,0.0,0.0,,0,3.733333333333333,6.1,20.0,-0.0333333333333333,20.0,3.5,0.7,18.9,,0,17,idm25,idm25_17,2.0,,,,1.0,2.0,0.1506444692147457,0.0,0.8431770450544538,0.006178485730801,86.95921119264962,90.96650289709224,90.96650289709224,-9.38737996419271,-5.380088259750082,,20.0,20.0,20.0,0.0,3.5,2,3.5,sub,2.0,1,31.60467297713821,-0.7388389053621459,-0.893111381493906,7.0,2,idm25_8.0,19.391705363770495,-0.2822745037471204,-1.281306398657026,24,90.0
98,2133,day4,20230830,20231125,test,idm25_81A3,male,21,12:23:32,9.0,8.0,1.0,0.197050672,,0,11:33:12,2023_11_25_12_23_32_550708,8.466666666666667,,-0.0592399939447163,0.1594482969340983,4.764774904650368,-26.65771659673668,1.5719826586949437,340.27608599760583,0.0,4.010894781127135,2,0.1333333333333333,16.2,0.4333333333333333,17.9,20.37088959792565,20.135953139246933,20.04947463355162,20.04947463355162,0.0165622215372175,,900,0,900,-1,0.0,20.37088959792565,300,19.983706203632707,323,,,900.0,115.16634031409932,120.73839685119351,20.0683933733629,0.0,0,,0.0,0.0,,0,16.2,17.566666666666666,20.0,-0.0333333333333333,20.0,0.4333333333333333,16.2,19.33333333333333,,0,21,idm25,idm25_21,2.0,,,,1.0,2.0,0.0992928965673976,0.0,0.8940793159640933,0.0066277874685093,79.86404686075306,79.95052536644839,79.95052536644839,-0.3214149643740325,-0.2349364586787177,,20.0,20.0,20.0,0.0,0.4333333333333333,2,0.4333333333333333,sub,2.0,1,17.936530686337925,-0.8792759353426228,1.938827373386132,7.0,2,idm25_9.0,13.779225570681517,-0.387395567398841,-1.2562219222281064,24,139.69333333333333
99,2135,day4,20230830,20231125,test,idm25_81A3,male,23,12:30:57,10.0,9.0,1.0,0.192572212,,0,11:33:12,2023_11_25_12_30_57_548417,17.0,,0.2646126705520825,14.10097713020637,22.513515497167724,-29.03339778123265,-14.119057230312666,77.45322960589486,1.0,2.8343678663355405,3,0.1666666666666666,4.0,0.5,8.533333333333333,17.96210153918684,14.446869625020724,21.3090529977274,21.3090529977274,2.1247722919170657,,900,83,900,-1,16.7,17.96210153918684,300,12.985967175713904,312,,,900.0,-175.0824668451228,-174.8180601894066,14.405423677884617,0.0,0,,0.0,0.0,,0,4.0,8.033333333333333,20.0,-0.0333333333333333,20.0,0.5,0.4333333333333333,19.5,,0,23,idm25,idm25_23,2.0,,,,1.0,2.0,0.1168055314163139,0.0,0.870582047349898,0.0126124212337882,85.55313037497928,78.69094700227261,78.69094700227261,3.34695145854056,-3.515231914166116,,20.0,20.0,20.0,0.0,0.5,2,0.5,sub,2.0,1,16.033507367290216,-0.1473024913031861,-1.4725315135067707,7.0,2,idm25_10.0,17.367038856339647,-0.6470619434762981,-0.6417602646217002,25,193.21666666666667
100,2181,day4,20231027,20240109,test,idm26_1_A5F3,male,1,10:16:53,1.0,1.0,1.0,0.197050672,,0,10:15:58,2024_01_09_10_16_53_426191,1.5666666666666669,1.7666666666666666,-0.5749613707150538,82.88106800690205,43.64897711581098,-64.5692478573018,-16.08232748222582,247.69670296006703,0.0,1.6521724062668548,1,0.6,1.3666666666666667,0.6666666666666666,3.066666666666667,16.415532443504436,103.59975249191812,114.36451943799736,7.36663373142718,45.76079901333514,110.6599451363561,900,104,409,549,8.433333333333334,114.66000730479112,511,6.91583017202524,788,114.41083492208224,6.91583017202524,372.0,178.49941934069295,-174.64519262779902,7.170367658296378,54.72001676610408,1,-2.0734764306335243,97.724755487012,-0.1194901629413899,0.2812827204934353,2,0.0,0.0,1.0666666666666669,10.566666666666666,1.0666666666666669,20.0,,,,0,1,idm26_1,idm26_1_1,3.0,,,,1.0,3.0,0.0277210655023475,0.0806950405740698,0.0010846554774103,0.8904992384461721,-3.599752491918106,-14.364519437997355,92.63336626857284,97.94898699449293,87.18422004841366,94.24441269285168,20.0,3.633333333333333,2.4,1.3333333333333333,1.0666666666666669,1,20.0,sub,3.0,2,27.81470669300988,0.0397532509347622,-1.5377024223582438,8.0,1,idm26_1_1.0,30.300421493063183,-0.3016477884948475,-0.9641298244004232,-99,
101,2182,day4,20231027,20240109,test,idm26_1_A5F3,male,2,10:18:58,2.0,1.0,1.0,0.05373997,,0,10:15:58,2024_01_09_10_18_58_396036,1.5333333333333334,1.933333333333333,6.818546744627473,67.41155927584813,1.0336675951093766,-0.2029845690441724,0.0048926305596998,0.0066038908646376,1.0,2.5063234843699185,0,0.9333333333333332,3.2333333333333334,3.1,7.166666666666667,6.853816227191956,112.2955772339191,112.12838817970822,118.55634532493367,59.10235725220698,108.43412671481266,811,0,440,-2,0.5333333333333333,112.30873233380308,533,112.29389091511938,538,110.50681003398542,110.50681003398542,357.0,-157.12460246555042,-124.61966868654604,112.4770546667772,51.862629096808966,1,,101.81142905156872,-0.1728598951863496,0.2023772595839608,0,0.0,0.0,0.2666666666666666,21.0,0.2666666666666666,20.0,,,,0,2,idm26_1,idm26_1_2,1.0,,,,1.0,1.0,0.002025938007358,0.8336885202915836,0.0108055555555555,0.1534799861455031,-12.295577233919094,-12.128388179708224,-18.556345324933687,105.27457195251628,105.44176100672716,101.58031048762072,17.033333333333335,4.666666666666667,1.9,1.6333333333333333,0.2666666666666666,1,0.2666666666666666,sub,1.0,3,,,,8.0,1,idm26_1_2.0,,,,-99,6.733333333333333
102,2184,day4,20231027,20240109,test,idm26_1_A5F3,male,4,10:22:03,3.0,2.0,1.0,0.049261511,,0,10:15:58,2024_01_09_10_22_03_869182,2.6666666666666665,1.5666666666666669,1.2940779864920873,92.91188476212682,38.8077125069716,-2.0326602783348218,-0.0247545695126055,0.3904895863359971,2.0,2.004271726118479,2,0.5333333333333333,1.8,0.0,5.866666666666666,6.58215356315795,116.08333419678384,114.49495917606102,32.62427696814905,45.25837177306967,109.3550834352205,900,0,430,804,2.3,116.08333419678384,539,32.62427696814905,899,115.09245482427056,32.62427696814905,400.0,-142.11038319663888,-119.718797928306,116.11486265956565,64.24531408044284,1,,102.67558486898002,-0.1238643578498519,0.1627062520538982,0,0.7333333333333333,0.7333333333333333,2.066666666666667,21.0,2.066666666666667,1.0666666666666669,0.7333333333333333,1.8,0.2666666666666666,0,4,idm26_1,idm26_1_4,1.0,,,,1.0,3.0,0.0307958511183482,0.0118163838104005,0.0018355006430627,0.9555522644281882,-16.08333419678383,-14.494959176061007,67.37572303185097,107.91280561290309,109.50118063362588,102.77292987206256,20.0,4.333333333333333,3.333333333333333,1.2666666666666666,1.0666666666666669,2,1.0666666666666669,sub,1.0,3,,,,8.0,1,idm26_1_3.0,,,,-98,78.13333333333334
103,2185,day4,20231027,20240109,test,idm26_1_A5F3,male,5,10:23:43,4.0,2.0,1.0,0.197050672,,0,10:15:58,2024_01_09_10_23_43_451848,2.833333333333333,1.3666666666666667,4.651156134472904,101.16491089091626,9.205866485235674,-7.293371430280843,1.2132047803751516,28.960995373154333,1.0,3.3200665955198256,0,0.2333333333333333,1.8666666666666667,0.1,8.6,21.31768588362069,114.87848143236074,114.45508978158156,116.51022454893348,19.61812067411307,109.11098619860742,900,0,431,-2,0.0,114.96290098640584,529,114.64857608380306,682,114.49125756382624,114.25294004890586,397.0,178.46611844524747,171.9013120541789,114.47805065691314,62.48510257457468,1,,89.33351794984044,-0.7503917025058309,187.7853797029994,0,1.7666666666666666,1.7666666666666666,2.1,21.0,2.1,0.1,1.7666666666666666,1.8666666666666667,0.2333333333333333,0,5,idm26_1,idm26_1_5,1.0,,,,1.0,3.0,0.0636955745592854,0.0154203708843124,0.0022374614273765,0.9186465931290256,-14.878481432360738,-14.455089781581556,-16.510224548933476,93.13740389796088,93.56079554874005,87.79330031498674,20.0,4.366666666666666,3.2333333333333334,1.1333333333333333,0.1,2,0.1,sub,1.0,3,2.182178743810928,0.9227711721056492,-0.4005147843699572,8.0,1,idm26_1_4.0,2.182178743810928,0.9227711721056492,-0.4005147843699572,-98,5.088888888888889
104,2189,day4,20231027,20240109,test,idm26_1_A5F3,male,9,10:31:49,5.0,3.0,1.0,0.197050672,,0,10:15:58,2024_01_09_10_31_49_508754,4.4,1.6666666666666667,-0.7113355028054706,74.50743774562974,34.532641133903425,-34.30582095110124,-9.644638397258326,110.19241146993646,0.0,1.6076896295723877,1,0.7333333333333333,3.333333333333333,0.3,4.3,20.082421421688498,111.7566999440484,111.06800967755304,9.33474620815719,49.29750348402272,108.57831344806864,900,0,511,636,3.1333333333333333,111.7566999440484,539,9.33474620815719,899,111.06114654136276,9.33474620815719,458.0,-174.79843876453947,-169.12977460358454,19.49587421771385,52.54591698064771,1,-2.3791029017783027,89.3603387726397,-0.036194565151366,0.2792737426864666,4,3.333333333333333,3.333333333333333,3.966666666666667,13.466666666666669,3.966666666666667,0.3,3.333333333333333,3.633333333333333,0.3333333333333333,0,9,idm26_1,idm26_1_9,1.0,,,,1.0,3.0,0.0492910894326655,0.0056378123818291,0.0021991370066991,0.9428719611788058,-11.756699944048403,-11.068009677553048,90.66525379184282,90.98558825586456,91.67427852235993,88.49589202638013,20.0,7.033333333333333,5.266666666666667,1.3,0.3,2,0.3,sub,1.0,3,11.470420753562877,0.1484242472612054,-1.8651958378239923,8.0,1,idm26_1_5.0,15.635902003011532,0.0066103315975562,-1.2771121169620867,-98,152.43333333333334
105,2190,day4,20231027,20240109,test,idm26_1_A5F3,male,10,10:33:24,6.0,3.0,1.0,0.058218429,,0,10:15:58,2024_01_09_10_33_24_982444,3.2666666666666666,17.133333333333333,3.7152845346002095,47.68254848041768,2.591438245061666,-6.567841475270105,-0.3069503646374641,1.889678901723276,3.0,2.3034765631113623,0,0.2666666666666666,2.4,0.0,8.333333333333334,3.0950698447796645,41.470948560800736,73.41142271600077,73.41142271600077,11.016491593985725,73.41142271600077,900,0,900,-1,3.2,41.487412187085546,457,41.34086985297165,835,41.487412187085546,41.34086985297165,900.0,53.40656023123358,12.344723615468768,41.45711446504062,29.509518657134823,2,,32.45891613542876,-0.0216854528644699,0.0116050627299253,0,1.4666666666666666,2.2333333333333334,2.8666666666666667,21.0,2.8666666666666667,0.0333333333333333,0.7666666666666667,2.566666666666667,0.3,0,10,idm26_1,idm26_1_10,1.0,,,,1.0,3.0,0.2972607386323721,0.0041125070581592,0.3283785396974384,0.3702482146120303,58.52905143919928,26.588577283999232,26.588577283999232,70.31635287122111,38.37587871602107,70.31635287122111,20.0,20.0,20.0,17.133333333333333,0.0333333333333333,2,0.0333333333333333,sub,1.0,3,,,,8.0,1,idm26_1_6.0,,,,-98,4.033333333333333
106,2193,day4,20231027,20240109,test,idm26_1_A5F3,male,13,10:39:51,7.0,4.0,1.0,0.05373997,,0,10:15:58,2024_01_09_10_39_51_681603,4.933333333333334,1.5666666666666669,5.507178455224004,89.11729496098022,7.520272413094744,-2.0740455123506623,-0.1261864828735992,0.449259173124196,3.0,2.992178157192812,0,0.4,1.7,0.0,8.066666666666666,7.073311965092424,109.9319164974304,104.53840066520226,116.04566875967066,32.15941176680102,103.38955518484748,900,0,488,-2,4.666666666666667,109.9319164974304,539,109.9319164974304,539,107.45326164103946,107.45326164103946,475.0,-149.40390110052434,-124.0967412018484,115.88875735659816,60.40219198790023,1,,96.05419683076975,-0.1243214692248704,0.3453179881452519,0,1.2,1.7666666666666666,4.433333333333334,21.0,4.433333333333334,0.0333333333333333,1.2,2.466666666666667,1.9666666666666663,0,13,idm26_1,idm26_1_13,3.0,,,,1.0,3.0,0.0141954004218688,0.0057330504770672,0.0007824703400324,0.9792890787610314,-9.93191649743038,-4.53840066520225,-16.04566875967066,97.46508870010985,102.85860453233796,96.31624321975504,20.0,6.266666666666667,5.833333333333333,1.4,0.0333333333333333,2,0.0333333333333333,sub,3.0,2,,,,8.0,1,idm26_1_7.0,0.0154687694276629,0.0,-3.0,-98,158.6
107,2196,day4,20231027,20240109,test,idm26_1_A5F3,male,16,10:46:30,8.0,5.0,1.0,0.197050672,,0,10:15:58,2024_01_09_10_46_30_932693,13.966666666666669,,-0.8497984099678515,2.396043315236799,12.663637057079258,-53.16837839955584,-20.436203783637307,397.9524736063732,0.0,1.6668814203669302,0,0.2,5.966666666666667,0.4333333333333333,8.266666666666667,19.735603959870275,13.622826695125996,6.01448531281516,6.01448531281516,0.4250637226458886,,900,165,900,-1,12.3,19.735603959870275,300,5.994682862911118,896,,,900.0,179.25664249969864,-176.79328841099587,17.752013188774452,0.0,0,,0.0,0.0,,0,5.966666666666667,7.166666666666667,20.0,-0.0333333333333333,20.0,0.4333333333333333,5.966666666666667,20.0,,0,16,idm26_1,idm26_1_16,2.0,,,,1.0,2.0,0.1958599581811073,0.0,0.7990319518657675,0.0051080899531255,86.377173304874,93.98551468718485,93.98551468718485,-13.721118647055112,-6.112777264744279,,20.0,20.0,20.0,0.0,0.4333333333333333,2,0.4333333333333333,sub,2.0,1,36.00527875851364,0.0525358484848569,-1.4452983954217544,8.0,2,idm26_1_8.0,42.79830045517048,-1.3663726798357292,1.09834040503746,-98,77.5
108,2197,day4,20231027,20240109,test,idm26_1_A5F3,male,17,10:47:46,9.0,5.0,1.0,0.05373997,,0,10:15:58,2024_01_09_10_47_46_412505,5.666666666666667,1.8,4.070830838057715,89.89821130196366,18.02976166923641,-6.621610160934665,-0.1191425799325454,6.070502695403853,3.0,2.329406843896537,1,0.6,1.8,0.1,3.533333333333333,6.748259121922664,110.58024261231768,111.8941439924569,86.24350469371684,50.1359183313992,107.0814989327752,900,0,554,830,5.366666666666666,110.58024261231768,539,86.24350469371684,899,111.08697882128646,86.24350469371684,494.0,,-166.9439902745466,6.846475211631715,54.573208227983095,1,,100.26301178059464,-0.0749550973682153,0.3026744153613738,0,0.9,0.9,5.133333333333334,21.0,5.133333333333334,3.466666666666667,0.9,4.366666666666666,0.7666666666666667,0,17,idm26_1,idm26_1_17,3.0,,,,1.0,3.0,0.0108152201219261,0.0070663838104005,0.0069491370066991,0.9751692590609738,-10.580242612317674,-11.894143992456891,13.756495306283156,105.14588487053425,103.83198349039502,100.33323981085252,20.0,8.466666666666667,6.466666666666667,1.3333333333333333,3.466666666666667,2,3.466666666666667,sub,3.0,2,,,,8.0,2,idm26_1_9.0,,,,-98,1.9333333333333333
109,2198,day4,20231027,20240109,test,idm26_1_A5F3,male,18,10:54:39,10.0,6.0,1.0,0.192572212,,0,10:15:58,2024_01_09_10_54_39_828413,8.6,,-0.6131245892439442,1.82351575764022,20.39683547245828,-64.39440054194597,-16.409828940342035,342.3829665230421,0.0,2.3761038083043045,0,0.1333333333333333,3.7,1.8333333333333333,8.4,17.4480095415596,7.506379388055373,7.262082694379973,7.262082694379973,0.2413398074850795,,900,109,900,-1,19.83333333333333,17.4480095415596,300,7.208831787109376,594,,,900.0,-168.28003362460214,-177.50374576654164,7.289290450928382,0.0,0,,0.0,0.0,,0,3.7,7.4,20.0,-0.0333333333333333,20.0,3.3,2.4,15.666666666666666,,0,18,idm26_1,idm26_1_18,0.0,,,,0.0,0.0,0.6484509419275176,0.0,0.3485306248923931,0.0030184331800891,92.49362061194464,92.73791730562004,92.73791730562004,-10.185926847179626,-9.941630153504226,,20.0,20.0,20.0,0.0,3.3,2,,sub,0.0,0,28.959356524318228,1.91126781501766,3.165116085509932,8.0,2,idm26_1_10.0,31.13112988687095,0.1867243522071572,-1.3719081904774328,-98,177.38333333333333
110,2251,day4,20231027,20240109,test,idm26_2_A7C3,male,1,12:28:32,1.0,1.0,1.0,0.197050672,,0,12:27:54,2024_01_09_12_28_32_214199,4.5,2.0,-0.6938772308550476,71.35872429834205,39.55370665158957,-41.82256740216322,-9.207709911940066,235.2313416785983,1.0,1.480318457068247,1,0.4,1.4666666666666666,0.5666666666666667,3.3666666666666667,17.46309736742581,112.36023370150862,112.14475402022546,5.951793883144065,25.46218621130016,110.0111242643402,900,0,508,665,8.133333333333333,112.36023370150862,539,5.934834096623563,896,112.146106183687,5.934834096623563,470.0,-171.49689036350955,-179.57833371196654,11.006475069162384,48.84669927357088,1,-1.6263976674484355,99.4155081589595,-0.1025172692774946,0.2092045964600989,2,1.4666666666666666,1.8333333333333333,4.066666666666666,10.3,4.066666666666666,1.2333333333333334,1.4666666666666666,3.7,0.3666666666666666,0,1,idm26_2,idm26_2_1,3.0,,,,1.0,3.0,0.0402258724858696,0.0031774949215116,0.0018355006430627,0.9547611319495556,-12.360233701508612,-12.14475402022546,94.04820611685594,94.68165665279966,94.89713633408282,92.5480268969144,20.0,6.933333333333334,5.666666666666667,1.6,1.2333333333333334,2,1.2333333333333334,sub,3.0,2,28.36118821488719,-2.4928805330524564,6.683335896655301,3.0,1,idm26_2_1.0,30.9047753248904,-1.957635984782909,3.3508553875683127,31,
111,2255,day4,20231027,20240109,test,idm26_2_A7C3,male,5,12:37:19,2.0,2.0,1.0,0.192572212,,0,12:27:54,2024_01_09_12_37_19_274158,2.566666666666667,1.6,1.671933626667841,83.40867056415274,51.27126417735801,-53.48153907243609,-25.24730820892046,403.2347874629107,1.0,2.1162970851239096,3,0.4,6.266666666666667,0.6333333333333333,11.133333333333333,16.018209766013555,52.1603233276691,112.91118591470492,51.80534113201813,29.44342947638636,107.71029120731102,900,176,431,479,2.2333333333333334,113.67082007936838,449,51.74864783653846,790,113.67082007936838,51.74864783653846,404.0,-177.7126105782491,174.06030207324693,52.1821078596444,59.9906057002865,1,-1.5089036941419578,98.16178363830404,-0.108527247945068,0.3510299925931526,4,0.0,0.0,2.1333333333333333,21.0,2.1333333333333333,20.0,,,,0,5,idm26_2,idm26_2_5,3.0,,,,1.0,3.0,0.0690647318154947,0.0051360285077048,0.025672370050419,0.9001268696263811,47.83967667233091,-12.911185914704909,48.19465886798188,96.89297614869136,36.14211356165554,91.69208144129746,20.0,4.366666666666666,3.466666666666667,1.3333333333333333,2.1333333333333333,1,20.0,sub,3.0,2,39.61844071743237,-2.136386660407179,3.998884166705059,3.0,1,idm26_2_2.0,41.65087963631367,-2.183600923869445,3.478259435887126,31,234.9
112,2257,day4,20231027,20240109,test,idm26_2_A7C3,male,7,12:40:38,3.0,3.0,1.0,0.192572212,,0,12:27:54,2024_01_09_12_40_38_909573,19.6,,-0.7113068797681845,2.062523160068801,14.990264715477144,-54.58110949603277,-13.897779393584369,243.67011833770465,1.0,2.41592985091773,0,0.0333333333333333,3.566666666666667,0.3,9.966666666666669,17.97689908379269,9.778212165326591,7.297524908387903,7.297524908387903,0.0,,900,100,900,-1,14.3,17.97689908379269,300,6.696985745619716,871,,,900.0,135.1183414786939,149.2657535576744,6.849466743772796,0.0,0,,0.0,0.0,,0,3.566666666666667,8.066666666666666,20.0,-0.0333333333333333,20.0,0.9666666666666668,3.533333333333333,18.666666666666668,,0,7,idm26_2,idm26_2_7,2.0,,,,1.0,2.0,0.3309391321107891,0.0,0.6681928733280555,0.0008679945611554,90.22178783467342,92.7024750916121,92.7024750916121,-10.679374175404789,-8.198686918466098,,20.0,20.0,20.0,0.0,0.9666666666666668,2,0.9666666666666668,sub,2.0,1,32.895234150315154,-0.2063128948622841,-1.1809154657968364,3.0,2,idm26_2_3.0,20.96840875791599,0.4201281227753291,-1.1072801966562202,31,65.61666666666666
