,Unnamed: 0.1,Unnamed: 0,training day,DoB,exp_date,exp_name,mice_id,gender,total_trial,time_stim_begin,num_stim,num_enter,contrast,distance,comment,num_exp,exp_starttime,timestamp,latency_to_maxSpeed,fled_allover_duration,mean_speed,max_instance_speed2safezone,max_instance_speed2water,max_instance_speed_before,mean_speed_before,speed_var_before,pause_times_before,coefficiency_speed,index_max_frequency,duration_high_speed,longest_immobile_duration,first_immobile_start,total_immobile_duration,x_loc_looming,x_loc_off,x_loc_end,x_loc_exit,x_loc_distance_duration_high_speed,x_loc_fled_end,exit_idx,enter_idx,trial_end_idx,back_to_track_idx,duration_reward,furthest_loc,furthest_idx,nearest_back_loc,nearest_back_idx,furthest_loc_after_esc,nearest_back_loc_after_esc,reach_safe_idx,neck_nose_angle_at_looming,tailbase_nose_angle_at_looming,x_loc_immobile,max_speedS,nPeriodS,speed_fold,escape_distance,escape_max_acc,escape_acc_var,nPeriodW,durationsM,sum_duration_lsM,latency_to_first_escape,back_idx_after_flee,fastest_escape_start,freeze_start,first_freeze_duration,freeze_end,duration_between_escape_and_freeze,binary_occasion,trial_recheck,idm_id,trial_index,manual_label,stim_omit,unsure,comment_y,isDefensive,whichDecision_new,ignore_probability,escape_probability,freeze_probability,freeze_escape_probability,x_loc_off_to_sz,x_loc_end_to_sz,x_loc_exit_to_sz,x_loc_change,distance_under_threat,distance_fled_new,exit_time_after_looming,end_time_after_looming,reach_safe_time_after_looming,escape_to_reach_safe_time,decision_latency,first_decision,decision_latency_new,condition,risk,reward,decision_corrected,decision_score,up_attention_bouts,drinking,change_trial,phase,speed_explore_25-50_mean,speed_explore_25-50_skewness,speed_explore_25-50_kurtosis,speed_explore_25-100_mean,speed_explore_25-100_skewness,speed_explore_25-100_kurtosis
334,334,4943,day3,20240511,20240807,test,idm41_C8C3,male,3,8:33:32,3,4,1.0,0.197050672,,0,,2024_08_07_08_33_32_355985,3.5,1.533333333,21.36985234,113.3105832,13.84728272,-57.41085465,-8.795091577,321.5564265,1,1.563467027,0,0.3,1.8,0.433333333,2.066666667,19.05592488,116.712028,116.712028,116.712028,30.1423709,115.4375117,439,0,439,-2,0.0,116.712028,438,116.712028,438,116.712028,116.712028,420,-174.6896072,179.5252769,17.29331343,63.25305393,1,-1.926467,98.28778891,-0.006340045,0.723261947,4,1.8,1.8,2.966666667,21.0,2.966666667,0.9,1.8,2.7,0.266666667,1,3,idm41,idm41_3,,,,,1.0,3.0,0.076520386,0.037481389,0.000550666,0.88544756,-16.71202804,-16.71202804,-16.71202804,97.65610316,97.65610316,96.38158678,4.633333333,4.633333333,4.0,1.033333333,0.9,2,0.9,sucrose_high,high,sucrose,3,2,2,,4,1,31.02020357,-1.596078584,1.519942588,26.67272500801805,0.0810720625105176,-1.0402978081223166
335,335,4944,day3,20240511,20240807,test,idm41_C8C3,male,4,8:35:37,4,6,1.0,0.197050672,,0,,2024_08_07_08_35_37_266623,3.233333333,1.3,23.4452028,131.2951236,25.17434324,-52.38902721,-14.02524226,184.1775499,1,1.564744553,0,0.3,1.233333333,0.433333333,1.566666667,17.43946543,118.3463722,118.3463722,118.3463722,34.55442241,115.9835318,427,76,427,-2,2.733333333,118.3463722,426,118.3463722,426,118.3463722,118.3463722,409,-173.4923086,-172.0898831,13.64363094,76.50786341,1,-2.786157804,103.2124219,-0.052935379,1.259930413,8,0.466666667,0.466666667,2.766666667,21.0,2.766666667,2.033333333,0.466666667,2.5,0.266666667,1,4,idm41,idm41_4,,,,,1.0,3.0,0.023518571,0.030100436,0.00078247,0.945598522,-18.34637216,-18.34637216,-18.34637216,100.9069067,100.9069067,98.54406641,4.233333333,4.233333333,3.633333333,0.866666667,2.033333333,2,2.033333333,sucrose_high,high,sucrose,3,2,2,,4,2,10.39373706,0.65018436,-1.233098276,16.884525756788328,0.7313208170078709,-0.34345176372955155
336,336,4945,day3,20240511,20240807,test,idm41_C8C3,male,5,8:37:15,5,8,1.0,0.058218429,,0,,2024_08_07_08_37_15_296690,6.566666667,1.233333333,14.55194092,132.4196374,0.530510142,-3.225538191,-0.177455527,0.884569494,4,2.30537043,0,0.266666667,5.033333333,0.3,5.166666667,7.044076287,117.8417148,117.8417148,117.8417148,30.89899688,112.4774601,531,0,531,-2,6.3,117.8417148,530,117.8417148,530,117.8417148,117.8417148,512,128.0750392,118.9269034,7.685752322,81.94379564,1,,105.3305528,0.03782811,0.940775788,0,5.033333333,5.033333333,6.1,21.0,6.1,0.3,5.033333333,5.333333333,0.766666667,1,5,idm41,idm41_5,,,,,1.0,3.0,0.107576438,0.023807919,0.005422461,0.863193182,-17.84171485,-17.84171485,-17.84171485,110.7976386,110.7976386,105.4333838,7.7,7.7,7.066666667,0.966666667,0.3,2,0.3,sucrose_high,high,sucrose,3,2,2,1.0,4,2,,,,,,
337,337,4946,day3,20240511,20240807,test,idm41_C8C3,male,6,8:38:51,6,9,1.0,0.067175348,,0,,2024_08_07_08_38_51_111410,4.266666667,1.3,19.76892802,122.5170851,1.189670123,-59.30676801,-12.07227743,193.6122215,2,1.814597086,0,0.3,1.9,0.0,2.466666667,8.232872191,117.7542775,117.7542775,117.7542775,32.22850553,111.9108634,467,16,467,-2,3.9,117.7542775,466,117.7542775,466,117.7542775,117.7542775,441,,,8.277069658,76.05690994,1,-3.305905241,103.5606937,-0.206280011,0.430008716,4,0.0,0.0,3.733333333,21.0,3.733333333,20.0,,,,1,6,idm41,idm41_6,,,,,1.0,3.0,0.046040228,0.019412606,0.003110057,0.93143711,-17.75427753,-17.75427753,-17.75427753,109.5214053,109.5214053,103.6779912,5.566666667,5.566666667,4.7,0.966666667,3.733333333,1,20.0,sucrose_high,high,sucrose,3,2,3,,4,2,17.26320309,-0.563885166,-0.359891202,25.99220356687823,1.1239613179448316,-0.13691121749060198
338,338,4947,day3,20240511,20240807,test,idm41_C8C3,male,7,8:41:48,7,11,1.0,0.197050672,,0,,2024_08_07_08_41_48_633534,4.9,1.366666667,3.195034067,111.0437393,31.34414881,-49.84861499,-18.41567624,222.5755563,1,2.574516495,1,0.333333333,1.066666667,0.4,4.266666667,18.63819185,111.7010035,111.1960559,82.94225826,33.36671978,111.2833288,900,132,470,770,0.366666667,111.8110442,498,82.94225826,899,111.8110442,82.94225826,460,157.028785,155.6931612,97.46014291,68.57784445,1,-2.252079569,96.49030844,-0.157318798,0.494752856,6,0.4,0.4,4.333333333,21.0,4.333333333,2.0,0.4,2.4,1.933333333,0,7,idm41,idm41_7,,,,,1.0,3.0,0.013355392,0.00599392,0.001949137,0.978701551,-11.7010035,-11.19605593,17.05774174,92.55786408,93.06281165,92.64513691,20.0,5.666666667,5.333333333,1.0,2.0,2,2.0,sucrose_high,high,sucrose,3,2,0,,4,2,39.01271567,-0.199243361,-1.547861934,27.4222195011395,0.05088381234342895,-1.423253608516358
339,339,4948,day3,20240511,20240807,test,idm41_C8C3,male,8,8:44:48,8,12,1.0,0.197050672,,0,,2024_08_07_08_44_48_407082,7.0,1.6,11.08986311,94.81965455,18.10930245,-64.54319496,-10.80288411,231.7128063,1,1.812431943,1,0.5,0.333333333,0.466666667,0.733333333,17.54798853,111.1170269,117.362679,117.362679,43.87835758,111.1170269,565,26,565,-2,6.4,111.1170269,539,111.1170269,539,117.362679,117.362679,528,173.9254166,177.6273129,13.34922422,63.05511799,1,-1.993548074,103.357461,-0.189658559,0.161824037,6,0.0,0.0,6.4,21.0,6.4,20.0,,,,1,8,idm41,idm41_8,,,,,1.0,3.0,0.108241289,0.006474653,0.025729769,0.859554289,-11.1170269,-17.36267899,-17.36267899,99.81469047,93.56903837,93.56903837,8.833333333,8.833333333,7.6,1.2,6.4,1,20.0,sucrose_high,high,sucrose,3,2,2,,4,2,22.76167699,0.755774867,-1.088897593,20.522125683042955,0.881941643799212,-0.37564140322529704
340,340,4949,day3,20240511,20240807,test,idm41_C8C3,male,9,8:47:17,9,15,1.0,0.197050672,,0,,2024_08_07_08_47_17_186450,14.5,6.3,3.984759528,39.71908564,18.81091287,-63.50572579,-20.921298,428.0700374,1,1.571871349,0,0.2,0.833333333,1.866666667,2.633333333,17.74590174,8.326115697,94.55760143,94.55760143,7.10494898,94.55760143,900,153,900,-1,13.8,17.74590174,300,6.701156684,695,46.34807427,46.34807427,900,-165.2133669,-172.8995217,45.96712553,23.95640305,3,-0.645995185,37.1272241,-0.008395467,0.117834038,4,0.0,0.0,13.7,21.0,13.7,20.0,,,,1,9,idm41,idm41_9,0.0,,,,0.0,0.0,0.838745165,0.000151515,0.113112729,0.047990591,91.6738843,5.44239857,5.44239857,76.81169969,-9.419786043,76.81169969,20.0,20.0,20.0,6.3,13.7,1,,sucrose_high,high,sucrose,0,0,2,,4,2,36.26015841,0.241066585,-1.093748587,47.76270826777677,-0.5935868750971991,-0.7687201074867529
341,341,4950,day3,20240511,20240807,test,idm41_C8C3,male,10,8:49:00,10,16,1.0,0.062696889,,0,,2024_08_07_08_49_00_750807,6.0,1.6,13.72109626,98.48854661,5.142742283,-39.97085691,-3.584299685,344.0999158,2,1.85294508,0,0.466666667,0.7,0.033333333,0.933333333,10.82655598,116.5912874,116.5912874,116.5912874,41.86522448,111.0111035,532,0,532,-2,5.633333333,116.5912874,531,116.5912874,531,116.5912874,116.5912874,498,-149.7367603,-158.9534385,10.82223867,63.49969191,1,-2.335227376,104.4220052,-0.146967046,0.403742604,2,0.7,0.7,5.4,21.0,5.4,0.033333333,0.7,0.733333333,4.666666667,0,10,idm41,idm41_10,,,,,1.0,3.0,0.023562975,0.00673305,0.00078247,0.968921504,-16.59128744,-16.59128744,-16.59128744,105.7647315,105.7647315,100.1845476,7.733333333,7.733333333,6.6,1.2,0.033333333,2,0.033333333,sucrose_high,high,sucrose,3,2,3,,4,2,26.79218961,0.462753379,-1.522502875,17.745258520940226,-0.07277199423658726,-1.5785759402888204
342,342,4967,day3,20240511,20240807,test,idm41_7C93,male,27,9:32:55,1,1,1.0,0.188093753,,1,,2024_08_07_09_32_55_348861,0.733333333,16.43333333,3.954276914,78.8786059,44.64180149,-41.31740419,-19.73464773,226.6151582,0,1.427877547,3,0.466666667,0.766666667,2.666666667,2.1,16.04667902,108.8499461,109.2192461,97.94169918,33.01978972,95.26132761,900,142,368,607,2.066666667,109.5832759,481,10.94799189,717,109.2365885,10.94799189,351,-172.1147488,-169.9721342,109.2509908,48.9309163,2,-1.565943132,95.75463454,-0.072992564,0.276797261,4,0.0,0.0,0.166666667,21.0,0.166666667,20.0,,,,0,27,idm41,idm41_27,,,,,1.0,1.0,0.0,0.958899039,0.000966846,0.040134116,-8.849946121,-9.219246052,2.058300824,93.17256703,92.8032671,79.21464858,20.0,2.266666667,1.7,1.533333333,0.166666667,1,0.166666667,sucrose_high,high,sucrose,1,3,0,,3,1,37.70496893,-0.978933973,-0.023017556,35.11653464052099,-1.5622779037439858,1.2459665632611312
343,343,4968,day3,20240511,20240807,test,idm41_7C93,male,28,9:34:44,2,1,1.0,0.062696889,,1,,2024_08_07_09_34_44_140501,1.9,1.733333333,5.226730549,87.2417404,2.815930609,-1.831062393,-0.054003156,0.056521297,1,3.203696224,0,0.566666667,5.033333333,3.4,10.43333333,8.369747981,111.6698079,111.6542049,113.2719614,45.62018012,108.9357094,900,0,417,-2,1.4,111.6770168,478,111.2798538,676,111.6544134,111.2798538,377,,,111.6875155,56.30222369,1,,100.7056528,-0.149696405,1.871256576,0,0.0,0.0,1.2,21.0,1.2,20.0,,,,0,28,idm41,idm41_28,,,,,1.0,3.0,0.011628906,0.035791194,0.000349361,0.952230538,-11.6698079,-11.65420492,-13.27196143,103.2844569,103.3000599,100.5659614,20.0,3.9,2.566666667,1.366666667,1.2,1,20.0,sucrose_high,high,sucrose,3,2,0,1.0,3,1,0.231609152,0.319081563,-1.5,0.757637003688655,0.22753880496492163,-1.2443880252350974
344,344,4969,day3,20240511,20240807,test,idm41_7C93,male,29,9:36:53,3,1,1.0,0.197050672,,1,,2024_08_07_09_36_53_138704,0.6,1.133333333,4.632541415,125.8678995,8.64024601,-41.2577318,-8.138959395,146.3673701,2,4.277954094,0,0.3,18.4,1.6,18.4,18.42725014,112.0979813,112.1111274,112.11622,33.42550748,109.9477675,900,0,348,-2,0.0,112.1296432,372,112.066155,452,112.1296432,112.066155,330,172.3400409,172.5836999,112.11622,77.51062435,1,-2.754144073,92.11425862,-0.32837487,3.586684011,6,0.0,0.0,0.133333333,21.0,0.133333333,20.0,,,,0,29,idm41,idm41_29,,,,,1.0,1.0,0.0,0.918662865,0.00541129,0.075925844,-12.09798134,-12.11112737,-12.11622,93.68387723,93.6707312,91.52051736,20.0,1.6,1.0,0.866666667,0.133333333,1,0.133333333,sucrose_high,high,sucrose,1,3,2,,3,2,28.16567594,-0.709391506,-0.983175375,11.424148516715226,0.9610880522016196,-0.5520849584459846
345,345,4970,day3,20240511,20240807,test,idm41_7C93,male,30,9:39:42,4,1,1.0,0.197050672,,1,,2024_08_07_09_39_42_631385,0.533333333,1.033333333,4.503728557,119.4357058,0.092547531,-16.29462254,-8.28690155,13.63529062,0,4.342644519,0,0.3,10.86666667,1.566666667,18.4,21.7887651,112.0812839,112.0299147,112.049594,32.05200438,109.0783814,900,0,344,-2,0.0,112.0864413,526,112.0216553,700,112.0709847,112.0216553,328,176.2836423,-175.7062277,112.049594,80.86731348,1,-6.078946353,87.8064746,-0.166974171,1.238443024,10,0.0,0.0,0.1,21.0,0.1,20.0,,,,0,30,idm41,idm41_30,,,,,1.0,1.0,0.0,0.745997731,0.00525,0.248752269,-12.08128393,-12.02991467,-12.04959401,90.24114958,90.29251884,87.28961635,20.0,1.466666667,0.933333333,0.833333333,0.1,1,0.1,sucrose_high,high,sucrose,1,3,1,,3,2,7.091695486,0.081795756,-1.276816579,8.471442355642912,-0.12570358575956023,-0.7648738019079877
346,346,4971,day3,20240511,20240807,test,idm41_7C93,male,31,9:47:23,5,1,1.0,0.197050672,,1,,2024_08_07_09_47_23_314739,0.566666667,1.1,4.636374153,127.4928704,3.62952839,-15.28245804,-5.513745376,22.56516021,1,4.203007999,0,0.266666667,11.76666667,1.8,17.73333333,22.40479325,115.688641,115.6937389,115.6308499,30.05470178,110.4763514,900,0,360,-2,0.0,115.7459914,502,115.6009123,656,115.7380844,115.6009123,329,175.208093,-174.8284835,115.6308499,77.0953891,1,-6.537172095,88.99782941,-0.22565501,1.219025966,4,0.0,0.0,0.133333333,21.0,0.133333333,20.0,,,,0,31,idm41,idm41_31,,,,,1.0,1.0,0.0,0.842787865,0.00516129,0.152050844,-15.68864105,-15.69373886,-15.63084988,93.28894561,93.2838478,88.07155814,20.0,2.0,0.966666667,0.833333333,0.133333333,1,0.133333333,sucrose_high,high,sucrose,1,3,3,,3,2,6.171966395,-0.213906949,-1.075881753,6.553618832663928,-0.014865577971959247,-1.1501948796768915
347,347,4972,day3,20240511,20240807,test,idm41_7C93,male,32,10:17:45,6,3,1.0,0.197050672,,1,,2024_08_07_10_17_45_930953,0.7,1.066666667,4.676477757,126.3103579,2.766037913,-9.451341953,-1.925529248,7.95825148,2,4.128591617,0,0.266666667,11.06666667,1.766666667,18.03333333,22.06803186,114.9764226,115.1969548,115.0857665,29.56776453,109.42717,900,0,350,-2,0.0,115.2493952,364,114.9075232,416,115.2493952,114.9075232,332,-175.5205906,-168.3610818,115.0857665,79.43127346,1,,88.21353546,-0.612892805,2.09755939,0,0.0,0.0,0.2,21.0,0.2,20.0,,,,0,32,idm41,idm41_32,,,,,1.0,1.0,0.0,0.890770452,0.00516129,0.104068257,-14.97642262,-15.19695478,-15.08576654,93.12892293,92.90839076,87.35913814,20.0,1.666666667,1.066666667,0.866666667,0.2,1,0.2,sucrose_high,high,sucrose,1,3,3,,3,2,2.404325765,0.980094715,-0.255970557,2.469741632663822,0.9153099767195765,-0.355583036948361
348,348,4973,day3,20240511,20240807,test,idm41_CE93,male,33,10:51:20,1,1,1.0,0.197050672,,2,,2024_08_07_10_51_20_968250,1.566666667,1.733333333,4.511836043,104.5064724,6.440059271,-25.80818992,-9.650366362,79.95841398,1,3.027613707,1,0.266666667,2.1,0.133333333,8.033333333,21.93335026,117.5587854,110.1161527,110.3639616,24.44596459,108.9147399,900,0,396,-2,0.0,117.5587854,539,109.8242252,865,113.77652,109.8242252,375,174.651882,173.7803506,117.5764309,49.87871811,1,-2.482104924,87.09710938,-0.10692128,0.872814634,4,0.733333333,0.733333333,1.1,21.0,1.1,0.133333333,0.733333333,0.866666667,0.233333333,0,33,idm41,idm41_33,,,,,1.0,3.0,0.013132887,0.068735473,0.001355108,0.916776532,-17.55878544,-10.11615265,-10.36396165,88.1828024,95.62543518,86.98138962,20.0,3.2,2.5,1.4,0.133333333,2,0.133333333,sucrose_high,high,sucrose,3,2,0,,3,1,17.25511733,0.20074528,-0.212924245,16.799371878438826,-0.7213491680290898,-0.7927575661226505
349,349,4974,day3,20240511,20240807,test,idm41_CE93,male,34,11:13:29,2,2,1.0,0.197050672,,2,,2024_08_07_11_13_29_356757,0.866666667,1.766666667,7.602601361,96.08289896,5.976112287,-39.48679051,-9.388724763,98.50439332,1,2.360584432,0,0.333333333,0.833333333,3.0,2.9,22.5575602,115.7910053,115.7151028,117.7039945,28.90008432,110.4112831,681,0,394,-2,0.0,115.9924556,435,112.3677936,632,115.7172593,112.3677936,350,-165.8737677,-167.9191224,115.7100283,50.1371055,1,-1.944102876,87.83644436,-0.118618061,0.523794601,10,0.0,0.0,0.333333333,21.0,0.333333333,20.0,,,,0,34,idm41,idm41_34,,,,,1.0,1.0,0.0,0.994478216,0.000716846,0.004804938,-15.79100526,-15.71510279,-17.70399449,93.15754259,93.23344506,87.85372285,12.7,3.133333333,1.666666667,1.333333333,0.333333333,1,0.333333333,sucrose_high,high,sucrose,1,3,1,,3,1,7.213653128,0.549944279,-0.797592239,12.586361980808679,0.8517733440950055,-0.11417897715888747
350,350,4975,day3,20240511,20240807,test,idm41_7A33,male,35,12:23:19,1,1,1.0,0.197050672,,3,,2024_08_07_12_23_19_665707,1.133333333,2.033333333,21.64736027,74.98193651,19.22488287,-27.95057818,-9.183965965,91.50880038,1,1.05121093,0,0.6,0.066666667,2.9,0.066666667,18.68174262,118.4760893,109.6064842,118.4760893,41.3056904,109.6064842,439,0,374,-2,0.0,118.4760893,438,118.4760893,438,110.0813837,110.0813837,364,172.3354288,168.8669965,109.7931086,45.36822469,1,-2.206828709,93.13701105,-0.098945231,1.763984375,6,0.0,0.0,0.433333333,21.0,0.433333333,20.0,,,,0,35,idm41,idm41_35,,,,,1.0,1.0,0.001521004,0.909366908,0.002081871,0.087030216,-18.47608933,-9.606484168,-18.47608933,90.92474155,99.79434671,90.92474155,4.633333333,2.466666667,2.133333333,1.7,0.433333333,1,0.433333333,sucrose_high,high,sucrose,1,3,0,,3,1,13.40685808,0.151656941,-0.873354573,14.039121605861453,-0.2209684328851162,-1.269011589788736
351,351,4976,day3,20240511,20240807,test,idm41_7A33,male,36,12:25:24,2,2,1.0,0.197050672,,3,,2024_08_07_12_25_24_931106,0.933333333,2.133333333,33.37069036,73.01797743,15.8929218,-39.60379114,-9.673502129,114.6262311,2,0.635740812,0,0.566666667,0.0,,0.0,18.97456259,118.2168992,118.2168992,118.2168992,37.97489357,112.219588,388,0,388,-2,0.0,118.2168992,387,118.2168992,387,118.2168992,118.2168992,360,164.8988193,170.4348275,20.19224925,43.77059597,1,-1.880620131,94.62660356,0.033782473,0.407441886,6,0.0,0.0,0.4,21.0,0.4,20.0,,,,1,36,idm41,idm41_36,,,,,1.0,1.0,0.0,0.973492905,0.001081871,0.025425224,-18.21689919,-18.21689919,-18.21689919,99.24233661,99.24233661,93.24502539,2.933333333,2.933333333,2.0,1.6,0.4,1,0.4,sucrose_high,high,sucrose,1,3,2,,3,1,8.799174833,-0.09452789,-1.046703966,16.234244958574738,0.5826106415740252,-0.9329298315538548
352,352,4977,day3,20240511,20240807,test,idm41_7A33,male,37,12:30:20,3,3,1.0,0.197050672,,3,,2024_08_07_12_30_20_266439,1.066666667,1.566666667,46.26555169,99.55443653,8.115738003,-35.160222,-7.235913768,200.7984851,1,0.7098144,0,0.366666667,0.0,,0.0,21.08271786,117.1653223,117.1653223,117.1653223,32.83017041,115.4979342,364,0,364,-2,0.0,117.1653223,363,117.1653223,363,117.1653223,117.1653223,346,-179.0913993,-179.0424967,21.66267796,60.079311,1,-2.245725679,94.80548868,-0.031530489,0.344992438,4,0.0,0.0,0.433333333,21.0,0.433333333,20.0,,,,1,37,idm41,idm41_37,,,,,1.0,1.0,0.001315876,0.942780701,0.0,0.055903423,-17.16532227,-17.16532227,-17.16532227,96.08260442,96.08260442,94.41521634,2.133333333,2.133333333,1.533333333,1.1,0.433333333,1,0.433333333,sucrose_high,high,sucrose,1,3,1,,3,2,10.10808426,0.70841071,-0.016463834,16.88747887120056,0.21094605494215254,-1.4676111850244185
353,353,4978,day3,20240511,20240807,test,idm41_7A33,male,38,12:57:40,4,5,1.0,0.188093753,,3,,2024_08_07_12_57_40_309582,1.333333333,1.9,21.78360896,87.4294695,8.423959155,-30.32835726,-9.043864891,82.45994566,1,1.188382122,0,0.433333333,0.133333333,0.266666667,0.133333333,20.0122025,119.3072256,119.3072256,119.3072256,34.32445625,109.2503011,440,0,440,-2,0.0,119.3072256,439,119.3072256,439,114.9761785,114.9761785,370,179.0397096,-174.4824657,19.48462157,46.91869041,1,-2.209506747,89.13729365,-0.05709828,0.505953719,4,0.0,0.0,0.8,21.0,0.8,20.0,,,,0,38,idm41,idm41_38,,,,,1.0,3.0,0.018385879,0.368405544,0.000834494,0.612374083,-19.30722561,-19.30722561,-19.30722561,99.29502311,99.29502311,89.23809863,4.666666667,4.666666667,2.333333333,1.533333333,0.8,1,20.0,sucrose_high,high,sucrose,3,2,1,,3,2,16.75763164,0.042196541,-1.485048424,13.532181500234014,0.23157919244938313,-1.2183276976543318
354,354,4979,day3,20240511,20240807,test,idm41_7A33,male,39,13:03:20,5,6,1.0,0.197050672,,3,,2024_08_07_13_03_20_389454,1.366666667,1.666666667,26.6232219,79.99125489,4.892153227,-32.92032369,-7.326517344,140.7584829,0,1.025706541,0,0.466666667,0.066666667,0.166666667,0.066666667,21.65167042,118.7609723,118.7609723,118.7609723,34.08471332,110.8165513,411,0,411,-2,0.0,118.7609723,410,118.7609723,410,118.7035402,118.7035402,358,-175.6279405,178.2045748,21.53412416,51.61908648,1,-2.460506392,87.70660724,-0.056901567,0.194795139,4,0.0,0.0,0.666666667,21.0,0.666666667,20.0,,,,0,39,idm41,idm41_39,,,,,1.0,3.0,0.01718323,0.426259926,0.000640301,0.555916543,-18.7609723,-18.7609723,-18.7609723,97.10930188,97.10930188,89.16488089,3.7,3.7,1.933333333,1.266666667,0.666666667,1,20.0,sucrose_high,high,sucrose,3,2,2,,3,2,7.083043672,-0.176233863,-0.727654742,13.464715786637928,0.5744806984884722,-0.9005435379994573
355,355,4980,day3,20240511,20240807,test,idm41_08E3,male,40,13:36:19,1,1,1.0,0.192572212,,4,,2024_08_07_13_36_19_236344,0.966666667,1.866666667,39.72112211,82.57083671,12.52518677,-31.00183467,-9.607078301,74.64587622,1,0.657637718,0,0.5,0.0,,0.0,19.60853767,115.2121217,115.2121217,115.2121217,37.73495241,111.9465364,373,0,373,-2,0.0,115.2121217,372,115.2121217,372,115.2121217,115.2121217,348,168.7487732,170.7507371,20.5386529,49.80279173,1,-2.378484125,94.61283943,-0.026070255,0.309652025,4,0.0,0.0,0.3,21.0,0.3,20.0,,,,1,40,idm41,idm41_40,,,,,1.0,1.0,0.0,0.992659571,0.000555556,0.006784873,-15.21212172,-15.21212172,-15.21212172,95.60358405,95.60358405,92.33799877,2.433333333,2.433333333,1.6,1.3,0.3,1,0.3,sucrose_high,high,sucrose,1,3,0,,5,1,13.14619801,1.759893764,3.786377392,15.201425791628559,0.0030106724552504474,-1.0643656566805095
356,356,4981,day3,20240511,20240807,test,idm41_08E3,male,41,13:46:22,2,3,1.0,0.188093753,,4,,2024_08_07_13_46_22_834214,0.833333333,1.7,44.24815622,84.6104962,7.193822657,-42.21890467,-9.685400301,87.83805871,1,0.622105002,0,0.466666667,0.0,,0.0,19.66846561,114.9019984,114.9019984,114.9019984,35.99032868,113.2440772,366,0,366,-2,0.0,114.9019984,365,114.9019984,365,114.9019984,114.9019984,348,156.6509469,167.9399162,20.10039474,54.89676946,1,-2.574117553,94.17736452,-0.081334135,0.652086717,4,0.0,0.0,0.333333333,21.0,0.333333333,20.0,,,,1,41,idm41,idm41_41,,,,,1.0,1.0,0.0,0.987409571,0.000805556,0.011784873,-14.90199837,-14.90199837,-14.90199837,95.23353276,95.23353276,93.57561155,2.2,2.2,1.6,1.266666667,0.333333333,1,0.333333333,sucrose_high,high,sucrose,1,3,2,,5,1,8.317213885,-0.019726584,-0.48451185,13.717887054619077,1.132784456038528,0.5975887022581796
357,357,4982,day3,20240511,20240807,test,idm41_08E3,male,42,13:56:36,3,4,1.0,0.197050672,,4,,2024_08_07_13_56_36_219185,0.9,1.5,43.89937264,100.0246884,5.937594541,-34.80804593,-8.174915986,51.02998584,0,0.7056585,0,0.3,0.0,,0.0,21.65720066,114.6271211,114.6271211,114.6271211,26.58433359,112.3179404,365,0,365,-2,0.0,114.6271211,364,114.6271211,364,114.6271211,114.6271211,351,-161.9160858,-172.026835,22.06807767,59.25495309,1,-2.778587085,90.52689141,-0.174691194,1.081340808,6,0.0,0.0,0.466666667,21.0,0.466666667,20.0,,,,1,42,idm41,idm41_42,,,,,1.0,1.0,0.0,0.996778252,0.00025,0.002971748,-14.62712107,-14.62712107,-14.62712107,92.96992041,92.96992041,90.66073973,2.166666667,2.166666667,1.7,1.233333333,0.466666667,1,0.466666667,sucrose_high,high,sucrose,1,3,3,,5,1,6.212965625,-0.424161349,-0.615398653,8.633666153687154,1.783703189300793,3.534025750597844
358,358,4983,day3,20240511,20240807,test,idm41_08E3,male,43,14:06:37,4,7,1.0,0.197050672,,4,,2024_08_07_14_06_37_297075,0.833333333,1.6,36.64211913,85.30016391,1.412944269,-20.64011828,-6.145882205,26.12341719,2,0.813164494,0,0.5,0.0,,0.0,21.77510957,118.5483217,118.5483217,118.5483217,39.08358703,111.7697042,380,0,380,-2,0.0,118.5483217,379,118.5483217,379,118.5483217,118.5483217,343,-161.8991666,-172.8559631,21.96715337,54.68863065,1,-3.344502088,89.60897146,-0.148169603,0.29396989,6,0.0,0.0,0.266666667,21.0,0.266666667,20.0,,,,0,43,idm41,idm41_43,,,,,1.0,1.0,0.0,0.966203527,0.000555556,0.033240917,-18.54832171,-18.54832171,-18.54832171,96.77321214,96.77321214,89.99459458,2.666666667,2.666666667,1.433333333,1.166666667,0.266666667,1,0.266666667,sucrose_high,high,sucrose,1,3,4,,5,1,5.074444314,0.430601744,-0.819212662,6.561329481241048,0.7600174261233581,0.19558827170416127
