,mice_id,num_stim,trial_index,tailbase_x,tailbase_y,speedx_tailbase
321,idm58_8B51,1,idm58_1,82.7175182878813,7.663795208108836,-27.30350629973475
322,idm58_8B51,1,idm58_1,81.6632970511439,7.755667688992043,-28.573832787632632
323,idm58_8B51,1,idm58_1,80.69168859830903,7.723680895898956,-29.597119399660148
324,idm58_8B51,1,idm58_1,79.48734354277188,7.605893567639257,-30.45357507356598
325,idm58_8B51,1,idm58_1,78.58970905172414,7.64923095703125,-31.294741197985747
326,idm58_8B51,1,idm58_1,77.57117638221155,7.872937756444795,-32.003710030876995
327,idm58_8B51,1,idm58_1,76.26978380926724,8.10306296108256,-32.766545869943634
328,idm58_8B51,1,idm58_1,75.1130170341512,8.05244911254559,-33.57371168870193
329,idm58_8B51,1,idm58_1,73.90024038461539,7.757542455860412,-34.13583090703747
330,idm58_8B51,1,idm58_1,72.69047501865053,7.5168113809681705,-34.67578707829078
331,idm58_8B51,1,idm58_1,71.62361934267241,7.461490378139506,-35.11926560945789
332,idm58_8B51,1,idm58_1,70.40813577586208,7.6236471889505975,-35.468642500414454
333,idm58_8B51,1,idm58_1,69.18526323151525,7.725481190162881,-35.86321972915285
334,idm58_8B51,1,idm58_1,67.87079585958223,7.7877872375973975,-36.28896665699602
335,idm58_8B51,1,idm58_1,66.63267909689986,7.512051610162467,-36.60538650634118
336,idm58_8B51,1,idm58_1,65.26845107344165,7.400774968397712,-36.87359667709715
337,idm58_8B51,1,idm58_1,64.32937095905173,7.369812173615717,-37.039955523665455
338,idm58_8B51,1,idm58_1,63.00436085668104,7.454523951684765,-37.02506132657079
339,idm58_8B51,1,idm58_1,61.696233369943634,7.534972982634284,-37.15593462470988
340,idm58_8B51,1,idm58_1,60.44653126036141,7.597236127372763,-37.19329688277106
341,idm58_8B51,1,idm58_1,59.214462968335546,7.443734328373674,-37.034371049714025
342,idm58_8B51,1,idm58_1,57.73381807443634,7.252145458595822,-36.78801308386522
343,idm58_8B51,1,idm58_1,56.624105033570956,7.25808545828498,-36.40215692090103
344,idm58_8B51,1,idm58_1,55.36021427387268,7.33550054008828,-35.68908691406251
345,idm58_8B51,1,idm58_1,54.12111965351459,7.418821623217839,-34.91817014982593
